2M21391140+4126037	3.68421052632
2M21391140+4126037	2.22222222222
2M21391140+4126037	4.61538461538
2M21391140+4126037	0.0173836262796
2M21391140+4126037	-0.00344293337924
2M21391140+4126037	0.508735868448
2M21391140+4126037	0.0400094139798
2M21391140+4126037	0.0964940495336
2M21391140+4126037	-0.030959752322
2M21391140+4126037	0.0176569056846
2M21391140+4126037	-0.208152645273
2M21391140+4126037	0.0443028136173
2M21394731+4249041	-0.01056236597
2M21394731+4249041	-0.1189296333
2M21394731+4249041	0.0639658848614
2M21412860+4152460	0.0703082747431
2M21412860+4152460	0.00615222358938
2M21412860+4152460	0.0080063288123
2M21412860+4152460	3.79746835443
2M21412860+4152460	3.57142857143
2M21412860+4152460	0.399467376831
2M21442066+4211363	0.40293040293
2M21442066+4211363	0.354103760637
2M21442066+4211363	0.38961038961
2M21442066+4211363	0.0994161275051
2M21442066+4211363	0.0325540798754
2M21442066+4211363	0.368025326474
2M21442066+4211363	0.12651555087
2M21442066+4211363	0.00279815363314
2M21442066+4211363	-0.123329907503
2M21442066+4211363	0.0657717604523
2M21442066+4211363	0.0483065857979
2M21442066+4211363	0.0120476551693
2M21480963+4126449	0.161943319838
2M21480963+4126449	0.47619047619
2M21480963+4126449	2.24489795918
2M21480963+4126449	0.0485722696497
2M21480963+4126449	0.574374079529
2M21480963+4126449	0.0499666888741
2M08100405+3220142	-0.288976097039
2M08100405+3220142	0.423557886244
2M08100405+3220142	-0.0787401574803
2M08100405+3220142	0.906344410876
2M08100405+3220142	4.21052631579
2M08100405+3220142	2.21198156682
2M08100655+3127281	3.54838709677
2M08100655+3127281	2.72727272727
2M08100655+3127281	1.23006833713
2M08100655+3127281	2.65306122449
2M08100655+3127281	0.85020242915
2M08100655+3127281	0.0225056264066
2M08100655+3127281	-0.0616016427105
2M08100655+3127281	1.64179104478
2M08100655+3127281	0.00904159132007
2M08100655+3127281	0.356083086053
2M08100655+3127281	0.025972901606
2M08100655+3127281	0.0601684717208
2M08103416+3152116	0.0685602350637
2M08103416+3152116	-0.0709167466942
2M08103416+3152116	1.1135371179
2M08103416+3152116	0.0499064254523
2M08103416+3152116	0.0611620795107
2M08103416+3152116	-0.585175552666
2M08103416+3152116	-1.77301254575e-16
2M08103416+3152116	0.0303336703741
2M08103416+3152116	1.57205240175
2M08103416+3152116	-0.0338473110192
2M08103416+3152116	0.162578436965
2M08103416+3152116	0.199335548173
2M08113137+3101105	0.55733504164
2M08113137+3101105	0.046511627907
2M08113137+3101105	0.00461573967228
2M08113137+3101105	0.0329485393093
2M08113137+3101105	0.0119966225537
2M08113137+3101105	0.00470719434716
2M08115373+3212036	0.00831887604545
2M08115373+3212036	0.0119381541974
2M08115373+3212036	0.00431494835899
2M08115373+3212036	0.00850502794531
2M08115373+3212036	0.00821389920591
2M08115373+3212036	0.00470759699112
2M08115373+3212036	0.00550791942165
2M08115373+3212036	0.0032781422286
2M08122061+3106141	0.00633810681135
2M08122061+3106141	0.254403131115
2M08122061+3106141	2.72727272727
2M08122061+3106141	2.0
2M08122061+3106141	0.0997697620875
2M08122061+3106141	1.04218362283
2M08122061+3106141	1.53846153846
2M08122061+3106141	0.824175824176
2M08122061+3106141	0.451127819549
2M08165864+3202156	-0.0205479452055
2M08165864+3202156	0.0459101691025
2M08165864+3202156	0.0816353620495
2M08165864+3202156	0.0557035601841
2M08165864+3202156	0.0464996125032
